# bert_prediction,  crf_prediction
#此开卷第一回也．作者自云：因曾历过一番梦幻之后，故将真事隐去，而借"通灵"之说，撰此《石头记》一书也．故曰"甄士隐"云云．但书中所记何事何人？自又云：   |||  作者  ||| 作者自云
#出门无所之，昏昏默默，自想方才之事．原来尤三姐这样标致，又这等刚烈，自悔不及．正走之间，只见薛蟠的小厮寻他家去，那湘莲只管出神．那小厮带他到新房之中，十分齐整．忽听环ぐ叮当，尤三姐从外而入，一手捧着鸳鸯剑，一手捧着一卷册子，向柳湘莲泣道：   |||  莲  ||| 
1 0
#说着便走．湘莲不舍，忙欲上来拉住问时，那尤三姐便说：   |||  尤三姐  ||| 
1 0
#说毕，一阵香风，无踪无影去了．湘莲警觉，似梦非梦，睁眼看时，那里有薛家小童，也非新室，竟是一座破庙，旁边坐着一个跏腿道士捕虱．湘莲便起身稽首相问：   |||  湘莲  ||| 
1 0
#且说薛姨妈闻知湘莲已说定了尤三姐为妻，心中甚喜，正是高高兴兴要打算替他买房子，治家伙，择吉迎娶，以报他救命之恩．忽有家中小厮吵嚷"三姐儿自尽了"，被小丫头们听见，告知薛姨妈．薛姨妈不知为何，心甚叹息．正在猜疑，宝钗从园里过来，薛姨妈便对宝钗说道：   |||  宝钗  ||| 小厮小丫头们
1 0
#母女正说话间，见薛蟠自外而入，眼中尚有泪痕．一进门来．便向他母亲拍手说道：   |||  母女  ||| 
1 0
#说着大家笑了一回，便向小丫头说：   |||  大家  ||| 
1 0
#薛姨妈同宝钗因问：   |||  薛姨妈同宝钗  ||| 
1 0
#薛蟠便命叫两个小厮进来，解了绳子，去了夹板，开了锁看时，这一箱都是绸缎绫锦洋货等家常应用之物．薛蟠笑着道：   |||  薛蟠  ||| 薛蟠薛蟠
1 0
#这边姊妹诸人都收了东西，赏赐来使，说见面再谢．惟有林黛玉看见他家乡之物，反自触物伤情，想起父母双亡，又无兄弟，寄居亲戚家中，那里有人也给我带些土物？想到这里，不觉的又伤起心来了．紫鹃深知黛玉心肠，但也不敢说破，只在一旁劝道：   |||  紫鹃  ||| 
1 0
#紫鹃正在这里劝解，只听见小丫头子在院内说：   |||  小丫头子  ||| 
1 0
#紫鹃忙说：   |||  紫鹃  ||| 
1 0
#只见宝玉进房来了，黛玉让坐毕，宝玉见黛玉泪痕满面，便问：   |||  宝玉  ||| 
1 0
#黛玉勉强笑道：   |||  黛玉  ||| 
1 0
#旁边紫鹃将嘴向床后桌上一努，宝玉会意，往那里一瞧，见堆着许多东西，就知道是宝钗送来的，便取笑说道：   |||  宝玉  ||| 
1 0
#黛玉也不答言．紫鹃笑着道：   |||  紫鹃  ||| 
1 0
#宝玉明知黛玉是这个缘故，却也不敢提头儿，只得笑说道：   |||  宝玉  ||| 
1 0
#说着，眼泪又流下来了．宝玉忙走到床前，挨着黛玉坐下，将那些东西一件一件拿起来摆弄着细瞧，故意问这是什么，叫什么名子，那是什么做的，这样齐整，这是什么，要他做什么使用．又说这一件可以摆在面前，又说那一件可以放在条桌上当古董儿倒好呢．一味的将些没要紧的话来厮混．黛玉见宝玉如此，自己心里倒过不去，便说：   |||  黛玉  ||| 宝玉
1 0
#且说薛蟠听了母亲之言，急下了请帖，办了酒席．次日，请了四位伙计，俱已到齐，不免说些贩卖帐目发货之事．不一时，上席让坐，薛蟠挨次斟了酒．薛姨妈又使人出来致意．大家喝着酒说闲话儿．内中一个道：   |||  一个  ||| 薛蟠
1 0
#众人齐问是谁，那人道：   |||  那人  ||| 
1 0
#大家果然都想起来，问着薛蟠道：   |||  大家  ||| 
1 0
#薛蟠便把湘莲前后事体说了一遍．众人听了，越发骇异，因说道：   |||  众人  ||| 薛蟠众人
1 0
#内中一个道：   |||  一个  ||| 
1 0
#众人问怎么样，那人道：   |||  那人  ||| 
1 0
#黛玉瞅了他一眼，便道：   |||  黛玉  ||| 
1 0
#且说赵姨娘因见宝钗送了贾环些东西，心中甚是喜欢，想道：   |||  赵姨娘  ||| 贾环
1 0
#一面想，一面把那些东西翻来覆去的摆弄瞧看一回．忽然想到宝钗系王夫人的亲戚，为何不到王夫人跟前卖个好儿呢．自己便蝎蝎螫螫的拿着东西，走至王夫人房中，站在旁边，陪笑说道：   |||  王夫人  ||| 
1 0
#赵姨娘来时兴兴头头，谁知抹了一鼻子灰，满心生气，又不敢露出来，只得讪讪的出来了．到了自己房中，将东西丢在一边，嘴里咕咕哝哝自言自语道：   |||  赵姨娘  ||| 赵姨娘来时兴兴头头心生
1 0
#却说莺儿带着老婆子们送东西回来，回复了宝钗，将众人道谢的话并赏赐的银钱都回完了，那老婆子便出去了．莺儿走近前来一步，挨着宝钗悄悄的说道：   |||  宝钗  ||| 老婆子莺儿宝钗
1 0
#且说宝玉送了黛玉回来，想着黛玉的孤苦，不免也替他伤感起来．因要将这话告诉袭人，进来时却只有麝月秋纹在房中．因问：   |||  宝玉  ||| 
1 0
#却说袭人因宝玉出门，自己作了回活计，忽想起凤姐身上不好，这几日也没有过去看看，况闻贾琏出门，正好大家说说话儿．便告诉晴雯：   |||  袭人  ||| 活计，
1 0
#刚来到沁芳桥畔，那时正是夏末秋初，池中莲藕新残相间，红绿离披．袭人走着，沿堤看顽了一回．猛抬头看见那边葡萄架底下有人拿着掸子在那里掸什么呢，走到跟前，却是老祝妈．那老婆子见了袭人，便笑嘻嘻的迎上来，说道：   |||  老婆子  ||| 袭人老婆子
1 0
#因又笑着说道：   |||  因  ||| 
1 0
#老祝忙笑道：   |||  老祝  ||| 
1 0
#平儿忙答应着迎出来．袭人便问：   |||  袭人  ||| 平儿袭人
1 0
#一面说着，叫平儿挪了张杌子放在床旁边，让袭人坐下．丰儿端进茶来，袭人欠身道：   |||  袭人  ||| 
1 0
#一面说闲话儿．只见一个小丫头子在外间屋里悄悄的和平儿说：   |||  小丫头子  ||| 
1 0
#又听见平儿也悄悄的道：   |||  平儿  ||| 
1 0
#袭人知他们有事，又说了两句话，便起身要走．凤姐道：   |||  凤姐  ||| 袭人凤姐
1 0
#因命平儿：   |||  平儿  ||| 
1 0
#却说平儿送出袭人，进来回道：   |||  平儿  ||| 
1 0
#平儿忙叫小丫头去传旺儿进来．这里凤姐又问平儿：   |||  凤姐  ||| 平儿
1 0
#平儿正说着，只见一个小丫头进来回说：   |||  小丫头  ||| 平儿
1 0
#那小丫头出来说：   |||  小丫头  ||| 
1 0
#旺儿又打着千儿回道：   |||  旺儿  ||| 
1 0
#旺儿见这话，知道刚才的话已经走了风了，料着瞒不过，便又跪回道：   |||  旺儿  ||| 
1 0
#却说兴儿正在帐房儿里和小厮们玩呢，听见说二奶奶叫，先唬了一跳，却也想不到是这件事发作了，连忙跟着旺儿进来．旺儿先进去，回说：   |||  旺儿  ||| 兴儿
1 0
#凤姐儿厉声道：   |||  凤姐儿  ||| 
1 0
#那兴儿听见这个声音儿，早已没了主意了，只得乍着胆子进来．凤姐儿一见，便说：   |||  凤姐儿  ||| 那兴儿
1 0
#兴儿一闻此言，又看见凤姐儿气色及两边丫头们的光景，早唬软了，不觉跪下，只是磕头．凤姐儿道：   |||  凤姐  ||| 兴儿一凤姐儿
1 0
#兴儿战兢兢的朝上磕头道：   |||  兴儿  ||| 
1 0
#旺儿过来才要打时，凤姐儿骂道：   |||  凤姐儿  ||| 
1 0
#那兴儿真个自己左右开弓打了自己十几个嘴巴．凤姐儿喝声"站住"，问道：   |||  凤姐儿  ||| 那兴儿真个凤姐儿
1 0
#兴儿直蹶蹶的跪起来回道，"这事头里奴才也不知道．就是这一天，东府里大老爷送了殡，俞禄往珍大爷庙里去领银子．二爷同着蓉哥儿到了东府里，道儿上爷儿两个说起珍大奶奶那边的二位姨奶奶来．二爷夸他好，蓉哥儿哄着二爷，说把二姨奶奶说给二爷．"凤姐听到这里，使劲啐道：   |||  凤姐  ||| 
1 0
#凤姐微微冷笑道：   |||  凤姐  ||| 
1 0
#回头瞅着平儿道：   |||  回  ||| 
1 0
#又问：   |||  又  ||| 
1 0
#掉过脸来又问兴儿，"谁服侍呢？自然是你了。”兴儿赶着碰头不言语．凤姐又问，"前头那些日子说给那府里办事，想来办的就是这个了．"兴儿回道：   |||  兴儿  ||| 凤姐兴儿
1 0
#兴儿随将柳湘莲的事说了一遍．凤姐道：   |||  凤姐  ||| 兴儿凤姐
1 0
#因又问道：   |||  因  ||| 
1 0
#凤姐低了一回头，便又指着兴儿说道：   |||  凤姐  ||| 凤姐兴儿
1 0
#兴儿也不敢抬头．凤姐道：   |||  凤姐  ||| 兴儿凤姐
1 0
#兴儿忙答应几个"是"，退出门来．凤姐又叫道：   |||  凤姐  ||| 兴儿凤姐
1 0
#兴儿连忙答应着才出去了．凤姐又叫：   |||  凤姐  ||| 兴儿凤姐
1 0
#旺儿连忙答应着过来．凤姐把眼直瞪瞪的瞅了两三句话的工夫，才说道：   |||  凤姐  ||| 
1 0
#凤姐便叫倒茶．小丫头子们会意，都出去了．这里凤姐才和平儿说：   |||  凤姐  ||| 凤姐小丫头子们凤姐
1 0
#平儿也不敢答言，只好陪笑儿．凤姐越想越气，歪在枕上只是出神，忽然眉头一皱，计上心来，便叫：   |||  凤姐  ||| 
1 0
#平儿连忙答应过来．凤姐道：   |||  凤姐  ||| 平儿凤姐
1 0
#凤姐上座，尤二姐命丫鬟拿褥子来便行礼，说：   |||  尤二姐  ||| 凤姐
1 0
#二人对见了礼，分序座下．平儿忙也上来要见礼．尤二姐见他打扮不凡，举止品貌不俗，料定是平儿，连忙亲身挽住，只叫"妹子快休如此，你我是一样的人。”凤姐忙也起身笑说：   |||  二姐  ||| 平儿凤姐
1 0
#说着，又命周家的从包袱里取出四匹上色尺头，四对金珠簪环为拜礼．尤二姐忙拜受了．二人吃茶，对诉已往之事．凤姐口内全是自怨自错，"怨不得别人，如今只求姐姐疼我"等语．尤二姐见了这般，便认他作是个极好的人，小人不遂心诽谤主子亦是常理，故倾心吐胆，叙了一回，竟把凤姐认为知己．又见周瑞等媳妇在旁边称扬凤姐素日许多善政，只是吃亏心太痴了，惹人怨，又说"已经预备了房屋，奶奶进去一看便知。”尤氏心中早已要进去同住方好，今又见如此，岂有不允之理，便说：   |||  尤氏  ||| 小人周瑞等媳妇
1 0
#尤二姐忙说：   |||  尤二姐  ||| 
1 0
#凤姐听了，便命周瑞家的记清，好生看管着抬到东厢房去．于是催着尤二姐穿戴了，二人携手上车，又同坐一处，又悄悄的告诉他：   |||  凤姐  ||| 凤姐好生的告
1 0
#尤二姐道：   |||  尤二姐  ||| 
1 0
#下了车，赶散众人．凤姐便带尤氏进了大观园的后门，来到李纨处相见了．彼时大观园中十停人已有九停人知道了，今忽见凤姐带了进来，引动多人来看问．尤二姐一一见过．众人见他标致和悦，无不称扬．凤姐一一的吩咐了众人：   |||  凤姐  ||| 人众人
1 0
#园中婆子丫鬟都素惧凤姐的，又系贾琏国孝家孝中所行之事，知道关系非常，都不管这事．凤姐悄悄的求李纨收养几日，"等回明了，我们自然过去的。”李纨见凤姐那边已收拾房屋，况在服中，不好倡扬，自是正理，只得收下权住．凤姐又变法将他的丫头一概退出，又将自己的一个丫头送他使唤．暗暗吩咐园中媳妇们：   |||  凤姐  ||| 婆子丫鬟贾琏国孝家孝中所凤姐凤姐
1 0
#自己又去暗中行事．合家之人都暗暗纳罕的说：   |||  合家之人  ||| 
1 0
#那尤二姐得了这个所在，又见园中姊妹各各相好，倒也安心乐业的自为得其所矣．谁知三日之后，丫头善姐便有些不服使唤起来．尤二姐因说：   |||  尤二姐  ||| 
1 0
#善姐便道：   |||  善姐  ||| 
1 0
#一席话，说的尤氏垂了头，自为有这一说，少不得将就些罢了．那善姐渐渐连饭也怕端来与他吃，或早一顿，或晚一顿，所拿来之物，皆是剩的．尤二姐说过两次，他反先乱叫起来．尤二姐又怕人笑他不安分，少不得忍着．隔上五日八日见凤姐一面，那凤姐却是和容悦色，满嘴里姐姐不离口．又说：   |||  善姐  ||| 尤氏凤姐
1 0
#又骂丫头媳妇说：   |||  丫头媳妇  ||| 
1 0
#凤姐一面使旺儿在外打听细事，这尤二姐之事皆已深知．原来已有了婆家的，女婿现在才十九岁，成日在外嫖赌，不理生业，家私花尽，父亲撵他出来，现在赌钱厂存身．父亲得了尤婆十两银子退了亲的，这女婿尚不知道．原来这小伙子名叫张华．凤姐都一一尽知原委，便封了二十两银子与旺儿，悄悄命他将张华勾来养活，着他写一张状子，只管往有司衙门中告去，就告琏二爷"国孝家孝之中，背旨瞒亲，仗财依势，强逼退亲，停妻再娶"等语．这张华也深知利害，先不敢造次．旺儿回了凤姐，凤姐气的骂：   |||  凤姐  ||| 凤姐凤姐家孝
1 0
#如此如此，这般这般，"我自有道理。”旺儿听了有他做主，便又命张华状子上添上自己，说：   |||  旺儿  ||| 
1 0
#察院坐堂看状，见是告贾琏的事，上面有家人旺儿一人，只得遣人去贾府传旺儿来对词．青衣不敢擅入，只命人带信．那旺儿正等着此事，不用人带信，早在这条街上等候．见了青衣，反迎上去笑道：   |||  旺儿  ||| 家人旺儿一人条街上等
1 0
#众青衣不敢，只说：   |||  众青衣  ||| 
1 0
#于是来至堂前跪了．察院命将状子与他看．旺儿故意看了一遍，碰头说道：   |||  旺儿  ||| 
1 0
#张华碰头说：   |||  张华  ||| 
1 0
#旺儿故意急的说：   |||  旺儿  ||| 
1 0
#且说贾蓉等正忙着贾珍之事，忽有人来报信，说有人告你们如此如此，这般这般，快作道理．贾蓉慌了，忙来回贾珍．贾珍说：   |||  贾珍  ||| 有人人贾蓉贾珍
1 0
#即刻封了二百银子着人去打点察院，又命家人去对词．正商议之间，人报：   |||  人  ||| ，人
1 0
#贾珍听了这个，倒吃了一惊，忙要同贾蓉藏躲．不想凤姐进来了，说：   |||  凤姐  ||| 贾珍
1 0
#贾蓉忙请安，凤姐拉了他就进来．贾珍还笑说：   |||  贾珍  ||| 凤姐
1 0
#这里凤姐儿带着贾蓉走来上房，尤氏正迎了出来，见凤姐气色不善，忙笑说：   |||  尤氏  ||| 
1 0
#凤姐照脸一口吐沫啐道：   |||  凤姐  ||| 
1 0
#说着，自己举手左右开弓自己打了一顿嘴巴子，又自己问着自己说：   |||  开弓自己打了一顿嘴巴  ||| 
1 0
#凤姐儿滚到尤氏怀里，嚎天动地，大放悲声，只说：   |||  凤姐儿  ||| 
1 0
#说了又哭，哭了又骂，后来放声大哭起祖宗爹妈来，又要寻死撞头．把个尤氏揉搓成一个面团，衣服上全是眼泪鼻涕，并无别语，只骂贾蓉：   |||  尤氏  ||| 
1 0
#说着啐了几口．尤氏也哭道：   |||  尤氏  ||| 
1 0
#众姬妾丫鬟媳妇已是乌压压跪了一地，陪笑求说：   |||  众姬妾丫鬟媳妇  ||| 
1 0
#说着，捧上茶来．凤姐也摔了，一面止了哭挽头发，又哭骂贾蓉：   |||  凤姐  ||| 
1 0
#贾蓉只跪着磕头，说：   |||  贾蓉  ||| 
1 0
#凤姐见他母子这般，也再难往前施展了，只得又转过了一副形容言谈来，与尤氏反陪礼说：我是年轻不知事的人，一听见有人告诉了，把我吓昏了，不知方才怎样得罪了嫂子．可是蓉儿说的`胳膊折了往袖子里藏-，少不得嫂子要体谅我．还要嫂子转替哥哥说了，先把这官司按下去才好。”尤氏贾蓉一齐都说：   |||  尤氏贾蓉  ||| 凤姐人告
1 0
#贾蓉深知凤姐口虽如此，心却是巴不得只要本人出来，他却做贤良人．如今怎说怎依．凤姐儿欢喜了，又说：   |||  凤姐儿  ||| 贾蓉
1 0
#尤氏贾蓉一齐笑说：   |||  尤氏贾蓉  ||| 
1 0
#话说尤二姐听了，又感谢不尽，只得跟了他来．尤氏那边怎好不过来的，少不得也过来跟着凤姐去回，方是大礼．凤姐笑说：   |||  凤姐  ||| 尤氏凤姐
